ID,Timestamp,Με τι είδος development ασχολείσαι επαγγελματικά αυτή την περίοδο;,Με ποιες γλώσσες προγραμματισμού δουλεύεις επαγγελματικά αυτή την περίοδο;,Πόσα χρόνια δουλεύεις επαγγελματικά ως προγραμματιστής;,Έχεις προσωπικά projects ή κάνεις freelancing πέρα από την κύρια εργασία σου;,Φύλλο;,Ποιος είναι ο τρόπος εργασίας;,Σε ποια πόλη μένεις;,Σε ποια πόλη δουλεύεις;,Τι μέγεθος είναι η εταιρεία που δουλεύεις;,Έχεις άτομα υπό την επίβλεψη σου;,Ποιό είναι το επίπεδο σπουδών σου;,"Ποιος είναι ο τίτλος του πτυχίου σου; (Αν έχεις παραπάνω από ένα, συμπλήρωσε τα)",Ποιος είναι ο ΕΤΗΣΙΟΣ ΚΑΘΑΡΟΣ μισθός σου σε €;,[Fixed] Ποιος είναι ο ΕΤΗΣΙΟΣ ΚΑΘΑΡΟΣ μισθός σου σε €;,[GROUP] Πόσα χρόνια δουλεύεις επαγγελματικά ως προγραμματιστής;,"[GROUP] Σε ποια πόλη δουλεύεις, Greece ή Abroad","[GROUP] Σε ποια πόλη δουλεύεις, Αττική ή Υπόλοιπη Ελλάδα",[NORMALIZED] Με ποιες γλώσσες προγραμματισμού δουλεύεις επαγγελματικά αυτή την περίοδο;,[GROUP] Το πτυχίο σου είYes σχετικό με τον τομέα της πληροφορική;,[NORMALIZED] Με τι είδος development ασχολείσαι επαγγελματικά αυτή την περίοδο;,[NORMALIZED] Με ποιες γλώσσες προγραμματισμού δουλεύεις επαγγελματικά αυτή την περίοδο;
888,6/24/2023 16:34:48,"Backend, Frontend, DevOps, Mobile apps","JavaScript, Kotlin",4,Ναι,Άντρας,Και τα δύο,Brussels,Brussels,101 - 200,Ναι,Master,"MSc Nanosystems and Microdevices
Φυσικό ",70000,70000,4,Εξωτερικό,-,,Ναι,"Backend, Frontend, SRE / DevOps, Mobile Apps","JavaScript, Kotlin"
889,6/24/2023 18:26:38,"Backend, Frontend, Desktop apps","JavaScript, PHP",4,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Όχι,Bachelor's,Μηχανικός Πληροφορικής,19600,19600,4,Ελλάδα,Αττική,,Ναι,"Backend, Frontend, Desktop Apps","JavaScript, PHP"
890,6/28/2023 12:42:52,Backend,"Java, Kotlin",3,Όχι,Γυναίκα,Και τα δύο,Αθήνα,Αθήνα,51 - 100,Όχι,Bachelor's,BSc in Informatics and Telecommunications ,18725,18725,3,Ελλάδα,Αττική,,Ναι,Backend,"Java, Kotlin"
891,6/28/2023 13:54:53,Frontend,JavaScript,5,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,51 - 100,Όχι,ΙΕΚ,Iek Web Develpoment/Web Design,30495,30495,5,Ελλάδα,Αττική,,Ναι,Frontend,JavaScript
892,6/28/2023 14:04:43,BI,Python,2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Πληροφορική,14000,14000,2,Ελλάδα,Αττική,,Ναι,BI / Data Analysis,Python
893,6/28/2023 14:24:49,"Backend, sap consultant",C#,4,Όχι,Γυναίκα,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Λύκειο,,18200,18200,4,Ελλάδα,Αττική,,Όχι,"Backend, sap consultant",C#
894,6/28/2023 16:39:43,Desktop apps,Python,1,Όχι,Άντρας,Στον χώρο του εργοδότη,Πάτρα,Πάτρα,51 - 100,Όχι,Master,Δίπλωμα Μηχανολόγου και Αεροναυπηγού Μηχανικού,14000,14000,1,Ελλάδα,Υπόλοιπη Ελλάδα,,Όχι,Desktop Apps,Python
895,6/28/2023 16:43:54,"Backend, Frontend","Python, JavaScript",2,Ναι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Αθήνα,1 - 10,Όχι,Λύκειο,,14000,14000,2,Ελλάδα,Αττική,,Όχι,"Backend, Frontend","Python, JavaScript"
896,6/28/2023 16:44:27,Backend,Java,8,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Όχι,Bachelor's,Informatics,25000,25000,8,Ελλάδα,Αττική,,Ναι,Backend,Java
897,6/28/2023 18:37:05,Backend,C#,2,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Πάτρα,1 - 10,Όχι,Bachelor's,Προπτυχιακός Τίτλος στην Επιστήμη Φυσικής Αγωγής και Αθλητισμού,15400,15400,2,Ελλάδα,Υπόλοιπη Ελλάδα,,Όχι,Backend,C#
898,6/28/2023 19:34:40,Data analysis,"Python, Bash",2,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,51 - 100,Όχι,Master,Φυσικός-Μετεωρολόγος ,11400,11400,2,Ελλάδα,Αττική,,Όχι,BI / Data Analysis,"Python, Bash"
899,6/28/2023 22:09:59,RPA,Python,2,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,51 - 100,Όχι,Bachelor's,Μηχανικός Πληροφορικής,17200,17200,2,Ελλάδα,Αττική,,Ναι,Automations / RPA,Python
900,6/29/2023 0:22:09,"Backend, AI / ML",Python,14,Όχι,Άντρας,Απομακρυσμένα,London,London,501+,Όχι,PhD,"Ηλεκτρολόγος Μηχανικός & Μηχανικός υπολογιστών, Διδακτορικό Βιοπληροφορικγ",134000,134000,10+,Εξωτερικό,-,,Ναι,"Backend, AI / ML",Python
901,6/29/2023 13:40:32,AI / ML,Python,1,Ναι,Γυναίκα,Και τα δύο,Αθήνα,Αθήνα,1 - 10,Όχι,Bachelor's,Εκπαιδευτικός Ηλεκτρονικός Μηχανικός,696,9744,1,Ελλάδα,Αττική,,Ναι,AI / ML,Python
902,6/29/2023 15:30:00,Software Automations,JavaScript,3,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,Bsc Mathematics / MSc Computer Science,21700,21700,3,Ελλάδα,Αττική,,Ναι,Automations / RPA,JavaScript
903,6/29/2023 16:24:01,"Backend, Frontend, DevOps",JavaScript,5,Όχι,Άντρας,Και τα δύο,Amsterdam,Amsterdam,501+,Όχι,Bachelor's,Informatics and Telecomunications,42000,42000,5,Εξωτερικό,-,,Ναι,"Backend, Frontend, SRE / DevOps",JavaScript
904,6/29/2023 20:08:26,Statistical Programming,R,2,Όχι,Άντρας,Και τα δύο,Sofia,Sofia,501+,Όχι,Master,"BSc Mathematics, MSc Mathematics",28000,28000,2,Εξωτερικό,-,,Όχι,Statistical Programming,R
905,6/30/2023 2:00:04,Backend,C#,22,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Ναι,Master,Bachelor of Business and Computing,26,26000,10+,Ελλάδα,Αττική,,Ναι,Backend,C#
906,6/30/2023 7:44:32,Frontend,JavaScript,1,Όχι,Άντρας,Απομακρυσμένα,Χίος,Χίος ,11 - 50,Όχι,Λύκειο,,10500,10500,1,Ελλάδα,Υπόλοιπη Ελλάδα,,Όχι,Frontend,JavaScript
907,6/30/2023 9:46:10,"Backend, Frontend","JavaScript, PHP",4,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Ναι,Bachelor's,Μηχανικός Η/Υ και Πληροφορικής ,21000,21000,4,Ελλάδα,Αττική,,Ναι,"Backend, Frontend","JavaScript, PHP"
908,6/30/2023 11:14:00,Frontend,JavaScript,2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Όχι,Λύκειο,,21560,21560,2,Ελλάδα,Αττική,,Όχι,Frontend,JavaScript
909,6/30/2023 12:50:14,BI,T-SQL,2,Όχι,Γυναίκα,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,501+,Όχι,Master,Integrated Master's in Electrical and computer engineering ,11260,11260,2,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,BI / Data Analysis,T-SQL
910,6/30/2023 20:06:04,AI / ML,"C++, Python, Bash",5,Ναι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,1 - 10,Όχι,Master,"Διπλωμα, MSc",13200,13200,5,Ελλάδα,Υπόλοιπη Ελλάδα,,Όχι,AI / ML,"C++, Python, Bash"
911,7/3/2023 13:31:48,"Backend, Frontend","Python, JavaScript, PHP",5,Ναι,Άντρας,Απομακρυσμένα,Καλαμάτα ,Αθήνα,1 - 10,Όχι,Bachelor's,Μαθηματικός ,15000,15000,5,Ελλάδα,Αττική,,Όχι,"Backend, Frontend","Python, JavaScript, PHP"
912,7/4/2023 0:22:10,Backend,Python,6,Όχι,Γυναίκα,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Όχι,Bachelor's,Πληροφορική και Τηλεπικοινωνίες ΕΚΠΑ,23100,23100,6,Ελλάδα,Αττική,,Ναι,Backend,Python
913,7/4/2023 0:28:26,Backend,"Python, Go",7,Ναι,Άντρας,Και τα δύο,Αθήνα,,501+,Όχι,Master,Μηχανικος Η/Υ,38488,38488,7,Ελλάδα,Αττική,,Ναι,Backend,"Python, Go"
914,7/5/2023 0:53:19,Frontend,JavaScript,5,Ναι,Άντρας,Και τα δύο,Amsterdam,,501+,Όχι,Master,"BSc Computer science & telecommunications, MSc Applied Informatics - eBusiness & innovation technology",104000,104000,5,Εξωτερικό,-,,Ναι,Frontend,JavaScript
915,7/5/2023 7:36:14,"Backend, Frontend","JavaScript, PHP",5,Ναι,Άντρας,Στον χώρο του εργοδότη,Θεσσαλονίκη,Θεσσαλονίκη,1 - 10,Όχι,ΙΕΚ,Τεχνικός Εφαρμογών Πληροφορικής,21000,21000,5,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,"Backend, Frontend","JavaScript, PHP"
916,7/5/2023 12:16:20,Backend,Ruby,8,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Εφαρμοσμένη Πληροφορική και Πολυμέσα,38000,38000,8,Ελλάδα,Αττική,,Ναι,Backend,Ruby
917,7/5/2023 12:47:36,Frontend,"JavaScript, PHP",4,Ναι,Άντρας,Απομακρυσμένα,Λάρισα,Αθήνα,11 - 50,Όχι,Bachelor's,Επιστήμη της Πληροφορικής,16800,16800,4,Ελλάδα,Αττική,,Ναι,Frontend,"JavaScript, PHP"
918,7/5/2023 13:54:21,"Backend, Frontend, DevOps","Java, Python, JavaScript, PHP, Bash",9,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Ναι,Bachelor's,Μηχανικός Η/Υ,35000,35000,9,Ελλάδα,Αττική,,Ναι,"Backend, Frontend, SRE / DevOps","Java, Python, JavaScript, PHP, Bash"
919,7/5/2023 13:58:42,"Backend, Frontend","JavaScript, PHP",3,Ναι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,Αθήνα,1 - 10,Ναι,Bachelor's,ΜΗΧΑΝΙΚΟΣ ΠΛΗΡΟΦΟΡΙΚΗΣ,12600,12600,3,Ελλάδα,Αττική,,Ναι,"Backend, Frontend","JavaScript, PHP"
920,7/5/2023 14:08:10,Voice IVR,"Java, C#, JavaScript",16,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Master,"Πληροφορική και Τηλεπικοινωνίες
Computer Science",22000,22000,10+,Ελλάδα,Αττική,,Ναι,Voice IVR,"Java, C#, JavaScript"
921,7/5/2023 15:15:52,AI / ML,Python,6,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,New York,501+,Όχι,Master,BSc and MSc in Computer Science,34000,34000,6,Εξωτερικό,-,,Ναι,AI / ML,Python
922,7/5/2023 15:26:19,Desktop apps,Python,5,Όχι,Άντρας,Και τα δύο,Düsseldorf,Düsseldorf ,201 - 500,Όχι,Bachelor's,Computer Science ,25000,25000,5,Εξωτερικό,-,,Ναι,Desktop Apps,Python
923,7/5/2023 18:42:20,"Backend, Frontend","Python, JavaScript",4,Ναι,Γυναίκα,Απομακρυσμένα,Amsterdam,London,11 - 50,Όχι,Λύκειο,,37000,37000,4,Εξωτερικό,-,,Όχι,"Backend, Frontend","Python, JavaScript"
924,7/5/2023 19:02:48,Frontend,JavaScript,1,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,11 - 50,Όχι,Bachelor's,Εφαρμοσμένη Πληροφορική,11900,11900,1,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Frontend,JavaScript
925,7/5/2023 19:52:21,"AI / ML, AI/ML researcher",Python,14,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,51 - 100,Ναι,PhD,"BSc Πληροφορικής κ Τηλεπικοινωνιών, PhD in Computer science ",30000,30000,10+,Ελλάδα,Αττική,,Ναι,"AI / ML, AI / ML",Python
926,7/5/2023 20:10:14,"Backend, Frontend, DevOps",C#,17,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,101 - 200,Όχι,Bachelor's,BEng Multimedia Communications,30985,30985,10+,Ελλάδα,Αττική,,Ναι,"Backend, Frontend, SRE / DevOps",C#
927,7/5/2023 21:13:55,Mainframe developer,Pl/I,1,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Όχι,Bachelor's,Πτυχιούχος του τμήματος των Ψηφιακών Συστημάτων ,12390,12390,1,Ελλάδα,Αττική,,Ναι,Mainframe developer,Pl/I
928,7/5/2023 21:27:25,Frontend,PHP,2,Ναι,Άντρας,Στον χώρο του εργοδότη,κατερίνη,κατερίνη,11 - 50,Όχι,ΙΕΚ,γραφίστας έντυπου και ψηφιακού,9000,9000,2,Ελλάδα,Υπόλοιπη Ελλάδα,,Όχι,Frontend,PHP
929,7/5/2023 22:44:50,Backend,"PHP, Go",4,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,51 - 100,Όχι,ΙΕΚ,Τεχνικός Λογισμικού Η/Υ,21000,21000,4,Ελλάδα,Αττική,,Ναι,Backend,"PHP, Go"
930,7/6/2023 9:19:11,Embedded,Python,7,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,101 - 200,Όχι,Master,Electronics & Computer Engineer,18760,18760,7,Ελλάδα,Αττική,,Ναι,FPGA / ASIC / Embedded,Python
931,7/6/2023 12:25:48,Backend,Python,1,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,201 - 500,Όχι,Χωρίς Δευτεροβάθμια Εκπαίδευση,,1200,16800,1,Ελλάδα,Αττική,,Όχι,Backend,Python
932,7/6/2023 13:48:14,AI / ML,Python,1,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Όχι,Bachelor's,Πληροφορικής,12740,12740,1,Ελλάδα,Αττική,,Ναι,AI / ML,Python
933,7/6/2023 18:10:24,Backend,Go,3,Όχι,Άντρας,Και τα δύο,Paris,Paris,101 - 200,Όχι,Bachelor's,Informatics and Telecommunications UOA,35000,35000,3,Εξωτερικό,-,,Ναι,Backend,Go
934,7/7/2023 4:30:22,"Backend, Frontend","Python, JavaScript",7,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Λευκωσία,11 - 50,Ναι,Bachelor's,Πληροφορική,61500,61500,7,Εξωτερικό,-,,Ναι,"Backend, Frontend","Python, JavaScript"
935,7/7/2023 17:16:01,"Backend, Frontend, DevOps","C#, JavaScript",1,Όχι,Γυναίκα,Στον χώρο του εργοδότη,Αθήνα,,11 - 50,Όχι,Bachelor's,BSc in Informatics,10000,10000,1,Ελλάδα,Αττική,,Ναι,"Backend, Frontend, SRE / DevOps","C#, JavaScript"
936,7/7/2023 23:59:51,"Backend, Data Engineer","Java, Python",2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Ηλεκτρολόγος Μηχανικός και Μηχανικός Υπολογιστών (ΗΜΜΥ),20398,20398,2,Ελλάδα,Αττική,,Ναι,"Backend, Data Scientist / Data Engineer","Java, Python"
937,7/8/2023 16:35:33,IT Operations,"Python, Bash",3,Όχι,Άντρας,Και τα δύο,Αθήνα,,51 - 100,Όχι,Bachelor's,Electrical and Electronics Engineering,17500,17500,3,Ελλάδα,Αττική,,Ναι,SRE / DevOps,"Python, Bash"
938,7/8/2023 17:00:42,Backend,Java,1,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Ναι,Bachelor's,ΠΛΗΡΟΦΟΡΙΚΗ,16986,16986,1,Ελλάδα,Αττική,,Ναι,Backend,Java
939,7/10/2023 14:21:48,Backend,Python,2,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Όχι,Λύκειο,,6000,6000,2,Ελλάδα,Αττική,,Όχι,Backend,Python
940,7/15/2023 20:07:25,Backend,C#,4,Όχι,Άντρας,Και τα δύο,Αθήνα,,501+,Όχι,Bachelor's,Μηχανικός Πληροφορικής,18500,18500,4,Ελλάδα,Αττική,,Ναι,Backend,C#
941,7/18/2023 7:25:36,"Backend, Frontend","C#, Delphi ",12,Όχι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,Αθήνα,101 - 200,Όχι,Master,Ηλεκτρονικός μηχανικός κ μηχανικός υπολογιστών ,21898,21898,10+,Ελλάδα,Αττική,,Ναι,"Backend, Frontend","C#, Delphi"
942,7/18/2023 15:19:02,Backend,C#,1,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Vienna,201 - 500,Όχι,Bachelor's,Μηχανικων ηλεκτρονικων υπολογιστων και πληροφορικης,17500,17500,1,Εξωτερικό,-,,Ναι,Backend,C#
944,7/22/2023 13:06:38,Frontend,JavaScript,10,Όχι,Άντρας,Απομακρυσμένα,Stockholm,Stockholm,501+,Όχι,Bachelor's,Senior frontend engineer,89000,89000,10+,Εξωτερικό,-,,Ναι,Frontend,JavaScript
945,7/22/2023 17:13:34,"Backend, DevOps, Site Reliability Engineer","Python, Go, Bash",4,Ναι,Άντρας,Και τα δύο,Amsterdam,Amsterdam,501+,Όχι,Bachelor's,Πληροφορικής & Τηλεπικοινωνιών,85000,85000,4,Εξωτερικό,-,,Ναι,"Backend, SRE / DevOps, SRE / DevOps","Python, Go, Bash"
946,7/22/2023 19:11:50,Backend,C#,5,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Ναι,Λύκειο,,33000,33000,5,Ελλάδα,Αττική,,Όχι,Backend,C#
947,7/24/2023 13:06:31,Embedded,SystemVerilog,1,Ναι,Γυναίκα,Και τα δύο,Θεσσαλονίκη,,51 - 100,Όχι,Master,"Integrated master, electrical and computer engineering ",14000,14000,1,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,FPGA / ASIC / Embedded,SystemVerilog
948,7/27/2023 10:26:54,Backend,"C#, JavaScript",13,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,1 - 10,Όχι,Λύκειο,,21000,21000,10+,Ελλάδα,Αττική,,Όχι,Backend,"C#, JavaScript"
949,7/27/2023 14:07:30,"Backend, Frontend, DevOps","Python, JavaScript, PHP",1,Όχι,Γυναίκα,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Master,"Πρωην τει Πάτρας τμημα Επιχειρηματικου σχεδιασμού και πληροφορικών συστημάτων. Μεταπτυχιακό Προηγμένα συστήματα πληροφορικής, ανάπτυξη λογισμικού και τεχνητή νοημοσύνη.",15000,15000,1,Ελλάδα,Αττική,,Ναι,"Backend, Frontend, SRE / DevOps","Python, JavaScript, PHP"
950,7/28/2023 5:59:32,Frontend,JavaScript,3,Ναι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Θεσσαλονίκη,51 - 100,Όχι,Bachelor's,Πληροφορικη και τηλεπικοινωνιων,36,36000,3,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Frontend,JavaScript
951,7/31/2023 13:32:35,Mobile apps,Kotlin,1,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,11 - 50,Όχι,Λύκειο,,14400,14400,1,Ελλάδα,Αττική,,Όχι,Mobile Apps,Kotlin
952,7/31/2023 17:59:40,"Backend, Frontend","JavaScript, PHP",1,Ναι,Άντρας,Απομακρυσμένα,Βόλος,Κως,11 - 50,Ναι,Λύκειο,,9000,9000,1,Ελλάδα,Υπόλοιπη Ελλάδα,,Όχι,"Backend, Frontend","JavaScript, PHP"
953,8/2/2023 14:13:35,Mobile apps,C#,1,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,501+,Όχι,Bachelor's,Πληροφορικη Αριστοτέλειο Πανεπιστήμιο,12.6,12600,1,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Mobile Apps,C#
954,8/2/2023 18:55:40,"Backend, BI","Python, JavaScript",5,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,11 - 50,Όχι,Bachelor's,Μηχανικός Τηλεπικοινωνιακών Συστημάτων και Δικτύων,2000,28000,5,Ελλάδα,Αττική,,Ναι,"Backend, BI / Data Analysis","Python, JavaScript"
955,8/3/2023 13:06:07,Frontend,JavaScript,3,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,11 - 50,Όχι,Bachelor's,-,20000,20000,3,Ελλάδα,Αττική,,Όχι,Frontend,JavaScript
956,8/5/2023 13:20:58,"Backend, Frontend","C#, JavaScript",1,Όχι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,,501+,Όχι,Bachelor's,Software Developer,10730,10730,1,Ελλάδα,Αττική,,Ναι,"Backend, Frontend","C#, JavaScript"
957,8/7/2023 16:21:04,Desktop apps,PHP,34,Ναι,Άντρας,Στον χώρο του εργοδότη,Ηράκλειο,Ηράκλειο,501+,Ναι,PhD,"Doctor of Philosophy (Ph.D.) in Computer System and Networks 
Bologna, Italy",63000,63000,10+,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Desktop Apps,PHP
958,8/7/2023 22:49:18,Mobile apps,Swift,5,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,201 - 500,Όχι,Bachelor's,πληροφορική ΟΠΑ ΠΑΝΕΠΙΣΤΗΜΙΟ,27920,27920,5,Ελλάδα,Αττική,,Ναι,Mobile Apps,Swift
959,8/8/2023 13:42:35,"Backend, DevOps","Python, JavaScript",1,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,51 - 100,Όχι,Bachelor's,Μηχανικός Πληροφορικής Υπολογιστών και Τηλεπικοινωνιών ,1050,14700,1,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,"Backend, SRE / DevOps","Python, JavaScript"
960,8/8/2023 20:32:19,"Backend, Frontend",PHP,2,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,1 - 10,Όχι,PhD,οικονομικης επιστήμης,14000,14000,2,Ελλάδα,Αττική,,Όχι,"Backend, Frontend",PHP
961,8/9/2023 17:20:52,Desktop apps,"C#, PowerBuilder",5,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,501+,Όχι,Λύκειο,,20446,20446,5,Ελλάδα,Αττική,,Όχι,Desktop Apps,"C#, PowerBuilder"
962,8/9/2023 18:04:56,Backend,Java,2,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,501+,Όχι,Master,Μαθηματικο Στατιστικη,15000,15000,2,Ελλάδα,Αττική,,Όχι,Backend,Java
963,8/10/2023 1:17:48,Frontend,JavaScript,5,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Bachelor's,Ψηφιακών συστημάτων ,23100,23100,5,Ελλάδα,Αττική,,Ναι,Frontend,JavaScript
964,8/10/2023 19:10:59,Mobile apps,Java,2,Όχι,Άντρας,Απομακρυσμένα,Καρδίτσα,Καρδίτσα,101 - 200,Όχι,ΙΕΚ,Τεχνικός λογισμικού,16800,16800,2,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Mobile Apps,Java
965,8/13/2023 4:19:57,AI / ML,Python,1,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Όχι,Master,CS BSc & AI MSc,25500,25500,1,Ελλάδα,Αττική,,Ναι,AI / ML,Python
966,8/14/2023 16:46:21,Frontend,JavaScript,4,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,51 - 100,Ναι,Λύκειο,,20300,20300,4,Ελλάδα,Αττική,,Όχι,Frontend,JavaScript
